Latitude,Longitude,CropType,Distance,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B10,B11,B12
46.27127570588235,-63.599974960784316,24,"Wheat - Spring",72,54,49,27,45,199,239,239,241,78,1,102,37
46.27127570588235,-63.59970045098039,33,"Wheat - Spring",72,54,47,26,46,193,239,238,239,78,1,102,39
46.271550215686275,-63.60793574509804,27,"Barley",74,58,60,34,76,226,238,238,240,86,1,138,61
46.271550215686275,-63.60766123529412,33,"Barley",74,56,58,31,73,229,238,237,239,86,1,135,57
46.271550215686275,-63.60244554901961,13,"Wheat - Spring",73,54,46,25,43,187,238,237,239,79,1,99,37
46.271550215686275,-63.60217103921569,27,"Wheat - Spring",73,54,46,26,45,188,238,238,239,79,1,99,37
46.2718247254902,-63.60793574509804,11,"Barley",75,61,60,47,77,204,236,202,238,93,1,143,69
46.2718247254902,-63.60766123529412,22,"Barley",75,57,59,33,76,218,237,237,239,93,1,142,62
46.2718247254902,-63.60244554901961,20,"Wheat - Spring",72,55,50,30,49,168,228,237,235,73,1,100,41
46.2718247254902,-63.60217103921569,31,"Wheat - Spring",72,51,43,24,49,159,206,193,224,73,1,94,39
46.27347178431373,-63.612602411764705,23,"Corn",76,59,64,32,82,240,246,245,247,110,1,134,51
46.27347178431373,-63.61232790196079,34,"Corn",76,59,64,32,82,240,246,245,248,110,1,135,52
46.27347178431373,-63.606837705882356,31,"Wheat - Spring",75,58,64,33,80,240,247,246,248,107,1,127,49
46.27347178431373,-63.60656319607843,5,"Wheat - Spring",78,58,63,30,82,238,243,245,244,88,1,130,56
46.27347178431373,-63.60628868627451,31,"Wheat - Spring",78,65,65,65,97,182,223,205,235,88,1,145,79
46.27374629411765,-63.612602411764705,10,"Corn",76,59,65,32,82,240,246,245,248,110,1,134,52
46.27374629411765,-63.61232790196079,27,"Corn",76,59,65,33,83,240,246,245,248,110,1,134,52
46.27374629411765,-63.60656319607843,26,"Wheat - Spring",78,58,63,33,80,240,246,245,248,88,1,126,50
46.27456982352941,-63.60958280392157,17,"Potato",76,64,64,62,88,210,237,229,238,81,1,143,76
46.27456982352941,-63.609308294117646,21,"Potato",76,57,56,32,73,236,240,239,241,81,1,119,52
46.274844333333334,-63.60958280392157,23,"Potato",76,63,64,61,90,214,236,217,237,81,1,149,78
46.274844333333334,-63.609308294117646,26,"Potato",76,59,60,43,80,222,237,237,238,81,1,132,64
46.27539335294118,-63.61287692156863,33,"Potato",76,61,65,36,84,241,246,245,248,104,1,123,46
46.2756678627451,-63.61315143137255,26,"Potato",77,61,66,35,83,240,247,246,248,111,1,123,45
46.2756678627451,-63.61287692156863,5,"Potato",77,61,66,35,83,240,247,246,248,109,1,123,45
46.275942372549025,-63.61287692156863,29,"Potato",77,61,65,35,84,240,247,245,249,109,1,123,45
46.27649139215686,-63.615073,33,"Barley",72,52,50,26,66,208,237,237,239,89,1,112,41
46.31876590196079,-63.610955352941176,10,"Potato",77,56,56,35,75,202,236,236,238,68,1,119,55
46.31876590196079,-63.61068084313726,22,"Potato",76,58,58,40,87,182,222,235,236,64,1,125,62
46.31904041176471,-63.610955352941176,29,"Potato",78,57,55,38,77,161,202,220,230,64,1,115,56
46.31904041176471,-63.61068084313726,35,"Potato",78,57,54,37,80,161,199,210,230,60,1,120,61
46.32041296078432,-63.614249470588234,22,"Potato",77,62,63,58,90,213,236,235,237,73,1,151,85
46.32041296078432,-63.61397496078432,14,"Potato",78,61,63,58,90,206,235,230,236,68,1,153,88
46.32041296078432,-63.60244554901961,26,"Barley",81,72,76,87,108,147,169,175,194,60,1,139,74
46.32041296078432,-63.60217103921569,22,"Barley",78,73,74,90,108,142,161,160,182,58,1,137,73
46.32041296078432,-63.549465156862745,27,"Timothy",79,70,68,85,101,124,143,145,170,52,1,134,76
46.32041296078432,-63.54919064705883,32,"Timothy",79,69,68,84,101,125,145,147,171,52,1,134,75
46.32068747058824,-63.614249470588234,29,"Potato",78,60,62,53,87,212,236,235,237,72,1,148,83
46.32068747058824,-63.61397496078432,24,"Potato",79,59,61,53,95,197,231,229,235,67,1,158,96
46.32068747058824,-63.60244554901961,21,"Barley",81,74,76,90,110,149,170,171,191,58,1,139,73
46.32068747058824,-63.60217103921569,18,"Barley",79,72,72,85,107,141,160,158,183,59,1,139,73
46.32068747058824,-63.5755435882353,27,"Potato",76,57,63,32,81,240,245,244,246,96,1,127,49
46.32068747058824,-63.55605339215686,20,"Wheat - Spring",76,64,66,56,94,228,238,238,240,79,1,140,76
46.32068747058824,-63.549465156862745,12,"Timothy",79,71,71,87,102,126,146,152,172,52,1,136,77
46.32068747058824,-63.54919064705883,21,"Timothy",79,71,70,88,104,130,147,149,175,52,1,137,77
46.32096198039216,-63.577739666666666,26,"Potato",70,56,60,32,69,210,236,237,239,81,1,120,51
46.32096198039216,-63.57746515686275,29,"Potato",70,54,55,27,63,211,237,237,239,81,1,115,47
46.32096198039216,-63.57581809803922,34,"Potato",75,58,65,31,81,241,247,246,248,107,1,129,47
46.32096198039216,-63.5755435882353,5,"Potato",74,58,63,31,79,240,246,245,248,104,1,127,47
46.32096198039216,-63.575269078431376,27,"Potato",74,58,63,32,79,240,246,245,247,104,1,128,48
46.32096198039216,-63.556327901960785,32,"Wheat - Spring",77,61,64,45,81,238,243,241,245,85,1,126,52
46.32096198039216,-63.55605339215686,11,"Wheat - Spring",77,59,63,31,82,238,245,244,245,85,1,129,58
46.32096198039216,-63.555778882352946,32,"Wheat - Spring",74,66,70,71,90,194,234,236,236,81,1,142,81
46.32123649019608,-63.577739666666666,15,"Potato",70,51,45,24,58,214,237,237,239,81,1,113,43
46.32123649019608,-63.57746515686275,19,"Potato",70,52,47,25,55,198,237,237,239,81,1,110,40
46.32123649019608,-63.5755435882353,35,"Potato",74,58,63,31,80,240,246,245,248,104,1,127,47
46.32123649019608,-63.56813182352941,11,"Potato",77,63,60,61,83,119,138,133,156,57,1,139,81
46.32123649019608,-63.56785731372549,30,"Potato",77,61,59,52,84,180,210,173,227,57,1,112,57
46.321511,-63.60958280392157,21,"Potato",78,75,78,93,115,155,183,187,211,68,1,142,84
46.321511,-63.609308294117646,17,"Potato",78,76,78,97,114,141,163,163,189,68,1,144,85
46.321511,-63.56813182352941,20,"Potato",77,63,60,63,83,122,137,136,155,55,1,143,84
46.321511,-63.56785731372549,34,"Potato",77,61,57,57,80,144,173,141,201,55,1,117,62
46.321785509803924,-63.61232790196079,22,"Potato",79,65,67,73,99,204,235,227,236,72,1,173,110
46.321785509803924,-63.61205339215687,27,"Potato",79,65,67,71,99,209,235,235,236,72,1,173,108
46.321785509803924,-63.60958280392157,26,"Potato",78,68,71,74,107,155,183,192,211,64,1,136,77
46.321785509803924,-63.609308294117646,23,"Potato",78,74,76,90,111,144,166,167,189,64,1,143,86
46.32206001960785,-63.61232790196079,17,"Potato",79,63,65,65,94,202,235,224,236,72,1,164,100
46.32206001960785,-63.61205339215687,22,"Potato",79,64,65,67,94,205,235,228,236,72,1,166,102
46.32288354901961,-63.573073,31,"Barley",76,56,55,34,73,199,236,217,237,80,1,133,58
46.32288354901961,-63.57279849019608,11,"Barley",76,57,58,35,74,214,237,235,238,80,1,130,58
46.32288354901961,-63.57252398039216,34,"Barley",76,57,60,33,75,221,237,236,239,80,1,133,57
46.32288354901961,-63.57087692156863,29,"Potato",76,66,65,76,94,123,145,145,169,59,1,128,74
46.32288354901961,-63.57060241176471,35,"Potato",76,65,65,76,95,122,145,149,167,59,1,129,75
46.32315805882353,-63.573073,35,"Barley",73,57,61,33,77,228,238,237,239,79,1,134,57
46.32315805882353,-63.57279849019608,19,"Barley",73,56,59,31,74,229,238,237,239,79,1,133,57
46.32315805882353,-63.57087692156863,10,"Potato",76,65,64,74,94,121,143,144,165,51,1,126,73
46.32315805882353,-63.57060241176471,21,"Potato",76,65,64,75,96,125,142,142,167,51,1,129,75
46.32315805882353,-63.55715143137255,30,"Potato",75,60,63,34,78,239,246,244,247,102,1,123,46
46.32315805882353,-63.55687692156863,15,"Potato",75,59,63,33,78,240,246,245,247,102,1,122,46
46.32315805882353,-63.55413182352942,25,"Potato",81,66,63,45,89,182,220,213,235,80,1,142,78
46.32315805882353,-63.553857313725494,8,"Potato",81,119,116,120,107,157,182,132,184,80,1,146,104
46.32343256862745,-63.57883770588236,32,"Potato",72,60,56,41,72,183,221,225,236,76,1,123,55
46.32343256862745,-63.57719064705883,17,"Wheat - Winter",74,56,51,35,69,172,208,200,231,68,1,124,58
46.32343256862745,-63.576916137254905,29,"Wheat - Winter",74,57,54,36,70,172,208,198,234,68,1,128,60
46.32343256862745,-63.57087692156863,35,"Potato",76,65,63,74,94,122,143,141,167,51,1,127,74
46.32343256862745,-63.55715143137255,31,"Potato",75,59,62,33,77,240,246,244,247,102,1,123,46
46.32343256862745,-63.55687692156863,17,"Potato",75,59,62,32,78,240,246,245,248,102,1,124,47
46.32343256862745,-63.553857313725494,26,"Potato",76,58,68,35,81,237,242,238,243,93,1,132,55
46.323707078431376,-63.59777888235294,28,"Potato",72,55,51,31,53,189,236,236,237,75,1,114,48
46.323707078431376,-63.57883770588236,10,"Potato",72,59,55,40,70,177,224,230,236,80,1,124,56
46.323707078431376,-63.578563196078434,20,"Potato",73,58,53,37,69,177,212,204,235,76,1,117,52
46.323707078431376,-63.57719064705883,16,"Wheat - Winter",73,57,57,36,74,199,235,224,236,76,1,130,59
46.323707078431376,-63.576916137254905,28,"Wheat - Winter",73,57,58,37,75,207,236,232,237,79,1,131,58
46.323707078431376,-63.56017103921569,14,"Wheat - Spring",76,60,62,50,86,150,177,169,201,55,1,136,74
46.323707078431376,-63.559896529411766,25,"Wheat - Spring",83,72,71,73,103,152,178,187,210,63,1,201,118
46.3239815882353,-63.612602411764705,33,"Barley",71,53,49,29,60,166,193,182,221,68,1,102,42
46.3239815882353,-63.598053392156864,25,"Potato",72,55,51,31,52,193,236,236,238,75,1,114,48
46.3239815882353,-63.59777888235294,6,"Potato",72,55,52,31,53,190,236,236,237,75,1,114,49
46.3239815882353,-63.57883770588236,32,"Potato",72,56,57,32,73,224,237,237,239,80,1,126,54
46.3239815882353,-63.56017103921569,21,"Wheat - Spring",76,60,61,51,84,142,163,159,185,55,1,124,66
46.3239815882353,-63.559896529411766,30,"Wheat - Spring",83,67,66,64,102,150,177,184,206,63,1,189,110
46.32425609803922,-63.612602411764705,12,"Barley",71,52,46,27,61,165,204,180,222,68,1,109,45
46.32425609803922,-63.61232790196079,19,"Barley",74,53,52,28,66,179,217,219,235,67,1,112,47
46.32425609803922,-63.59777888235294,34,"Potato",73,55,51,31,54,191,236,235,237,74,1,116,50
46.32425609803922,-63.59283770588235,14,"Barley",76,73,75,92,114,148,171,171,199,63,1,136,81
46.32425609803922,-63.59256319607844,30,"Barley",80,72,73,92,113,141,162,165,192,57,1,135,82
46.32453060784314,-63.612602411764705,32,"Barley",72,57,54,33,66,155,189,186,208,62,1,118,54
46.32453060784314,-63.59283770588235,18,"Barley",76,73,80,93,116,157,180,191,210,63,1,134,79
46.32453060784314,-63.59256319607844,32,"Barley",80,73,75,95,114,143,167,166,195,57,1,135,82
46.32453060784314,-63.56456319607843,23,"Wheat - Spring",75,58,65,32,84,241,247,245,248,103,1,133,50
46.32453060784314,-63.56428868627451,12,"Wheat - Spring",75,58,67,32,85,241,247,246,249,103,1,133,50
46.32480511764706,-63.56456319607843,31,"Wheat - Spring",75,58,65,32,83,241,247,246,249,106,1,135,50
46.32480511764706,-63.56428868627451,25,"Wheat - Spring",75,59,66,32,84,241,247,246,249,106,1,134,50
46.39892276470589,-63.54726907843138,20,"Soybean",75,56,56,34,78,210,237,237,238,71,1,143,69
46.39892276470589,-63.546994568627454,18,"Soybean",74,55,54,32,72,230,239,239,240,76,1,143,66
46.39919727450981,-63.54726907843138,25,"Soybean",79,69,71,76,107,153,181,172,209,59,1,142,82
46.39919727450981,-63.546994568627454,24,"Soybean",76,73,75,83,104,160,194,189,220,66,1,143,79
46.39919727450981,-63.545073,20,"Barley",72,53,52,26,63,235,240,239,241,85,1,139,60
46.399471784313725,-63.545073,16,"Barley",72,54,52,27,62,235,240,240,242,85,1,140,59
46.39974629411765,-63.54644554901961,34,"Corn",72,54,52,31,64,228,239,238,240,86,1,138,60
46.39974629411765,-63.546171039215686,30,"Corn",72,53,51,28,61,235,240,238,242,86,1,139,58
46.40002080392157,-63.55028868627451,31,"Soybean",78,71,70,65,81,164,188,163,207,63,1,124,72
46.40002080392157,-63.54644554901961,19,"Corn",72,54,52,30,64,233,240,238,241,86,1,143,64
46.40002080392157,-63.546171039215686,12,"Corn",72,53,51,27,62,235,241,240,242,86,1,141,58
46.40029531372549,-63.550563196078436,27,"Soybean",78,69,67,64,75,166,205,160,219,66,1,122,66
46.40029531372549,-63.55028868627451,4,"Soybean",77,56,55,35,75,184,216,229,235,61,1,142,67
46.40029531372549,-63.55001417647059,34,"Soybean",77,60,62,41,80,190,226,213,235,61,1,149,69
46.40029531372549,-63.546171039215686,35,"Corn",74,53,50,28,65,234,240,240,242,72,1,137,60
46.400569823529416,-63.55028868627451,31,"Soybean",77,58,59,35,76,192,228,227,236,61,1,149,75
46.40139335294118,-63.55358280392157,31,"Soybean",77,59,64,38,86,238,242,244,244,96,1,136,60
46.40139335294118,-63.55330829411765,29,"Soybean",76,62,67,43,84,239,245,240,246,96,1,135,56
46.4016678627451,-63.55358280392157,18,"Soybean",77,63,69,49,86,237,241,238,243,96,1,136,60
46.4016678627451,-63.55330829411765,14,"Soybean",76,59,63,31,79,241,246,245,248,96,1,130,50
46.40358943137255,-63.55962201960784,35,"Potato",72,54,51,27,65,209,237,237,239,73,1,115,47
46.40358943137255,-63.55934750980392,6,"Potato",72,52,49,27,65,201,236,236,238,73,1,112,45
46.40358943137255,-63.559073000000005,27,"Potato",72,55,56,30,71,199,235,236,237,73,1,122,54
46.403863941176475,-63.55934750980392,26,"Potato",72,54,54,30,68,204,236,236,238,73,1,111,46
46.40715805882353,-63.56950437254902,29,"Potato",78,62,62,49,96,189,228,215,236,79,1,151,85
46.407432568627456,-63.56977888235294,29,"Potato",80,72,81,86,117,211,235,234,236,74,1,184,124
46.407432568627456,-63.56950437254902,3,"Potato",80,62,68,49,101,199,226,236,236,74,1,164,94
46.407432568627456,-63.569229862745104,32,"Potato",80,67,68,70,99,192,225,196,235,74,1,164,98
46.40770707843137,-63.56950437254902,33,"Potato",80,74,79,94,103,184,222,194,235,74,1,166,97
46.41045217647059,-63.56428868627451,19,"Barley",76,60,62,37,80,238,244,242,245,93,1,131,54
46.41045217647059,-63.56401417647059,28,"Barley",76,59,61,35,77,238,242,242,244,93,1,129,53
46.410726686274515,-63.56428868627451,16,"Barley",76,59,63,39,80,238,243,242,244,89,1,131,55
46.410726686274515,-63.56401417647059,26,"Barley",76,59,61,34,79,238,242,242,244,89,1,129,54
46.41264825490197,-63.582131823529416,12,"Potato",71,51,48,25,57,180,222,213,236,70,1,103,41
46.41264825490197,-63.58185731372549,21,"Potato",71,52,46,24,57,195,235,233,237,70,1,105,41
46.41292276470588,-63.582131823529416,26,"Potato",76,58,54,35,82,195,222,189,236,73,1,84,38
46.41292276470588,-63.58185731372549,31,"Potato",76,58,56,36,79,193,235,188,236,73,1,81,36
46.41347178431373,-63.5653867254902,24,"Potato",77,65,71,64,103,181,216,229,236,76,1,130,71
46.41347178431373,-63.56511221568628,24,"Potato",77,67,73,73,107,170,205,209,235,71,1,133,74
46.41374629411765,-63.5653867254902,20,"Potato",77,59,63,45,93,190,234,236,237,76,1,128,65
46.41374629411765,-63.56511221568628,19,"Potato",77,65,70,66,102,171,208,201,235,71,1,127,70
46.414295313725496,-63.582131823529416,35,"Barley",78,64,77,42,108,236,239,239,240,80,1,77,33
46.41456982352941,-63.58240633333334,26,"Barley",78,65,77,42,111,236,239,238,240,78,1,77,32
46.41456982352941,-63.582131823529416,6,"Barley",79,64,77,42,109,236,239,238,240,79,1,76,33
46.414844333333335,-63.582131823529416,27,"Barley",79,64,77,42,110,236,240,239,241,79,1,76,34
46.41786394117647,-63.601622019607845,22,"Potato",72,53,45,27,47,149,204,205,225,62,1,55,21
46.41786394117647,-63.60134750980392,31,"Potato",72,56,50,31,56,163,215,212,235,62,1,71,29
46.41813845098039,-63.601622019607845,12,"Potato",72,54,46,28,49,149,202,201,228,65,1,61,23
46.41813845098039,-63.60134750980392,26,"Potato",72,54,47,28,52,155,205,199,229,65,1,65,26
46.41813845098039,-63.56730829411765,17,"Timothy",75,61,57,56,80,129,155,166,188,55,1,112,58
46.41813845098039,-63.56703378431373,15,"Timothy",75,63,58,63,79,124,149,144,172,55,1,113,59
46.418412960784316,-63.595857313725496,25,"Potato",75,69,66,48,72,204,236,195,236,68,1,122,55
46.418412960784316,-63.59558280392157,16,"Potato",75,56,56,35,82,214,238,237,240,99,1,137,62
46.418412960784316,-63.56730829411765,31,"Timothy",72,58,54,47,69,162,198,165,219,76,1,104,46
46.418412960784316,-63.56703378431373,31,"Timothy",72,57,54,42,68,173,209,182,234,76,1,106,46
46.41868747058824,-63.60793574509804,27,"Potato",75,53,48,26,58,187,235,224,236,83,1,99,37
46.41868747058824,-63.60766123529412,27,"Potato",75,54,50,28,69,215,237,229,240,83,1,113,50
46.41868747058824,-63.595857313725496,27,"Potato",75,56,56,31,71,205,236,238,239,68,1,121,57
46.41868747058824,-63.59558280392157,19,"Potato",75,57,59,35,87,205,236,237,239,99,1,147,71
46.41896198039216,-63.60793574509804,18,"Potato",75,54,49,28,68,212,237,233,239,83,1,118,45
46.41896198039216,-63.60766123529412,17,"Potato",75,55,56,29,73,232,239,239,241,83,1,130,58
46.41896198039216,-63.569229862745104,30,"Potato",74,63,59,67,87,125,152,139,186,61,1,127,72
46.419236490196084,-63.56950437254902,21,"Potato",74,63,59,62,86,168,198,159,220,61,1,133,75
46.419236490196084,-63.569229862745104,10,"Potato",74,58,59,45,82,213,237,235,239,61,1,128,58
46.419511,-63.569229862745104,34,"Potato",74,56,62,29,87,234,238,240,241,69,1,131,55
46.42033452941177,-63.56813182352941,25,"Barley",74,61,55,57,77,114,138,146,165,54,1,115,63
46.42033452941177,-63.56785731372549,22,"Barley",74,59,54,55,77,109,130,142,159,54,1,115,62
46.42060903921569,-63.56813182352941,22,"Barley",75,60,56,60,78,111,132,136,156,50,1,118,64
46.42060903921569,-63.56785731372549,18,"Barley",75,61,56,61,81,111,131,136,158,50,1,118,64
46.420883549019614,-63.59695535294118,28,"Potato",73,58,54,52,76,114,136,138,162,50,1,108,60
46.420883549019614,-63.59668084313726,30,"Potato",73,59,55,54,77,115,137,141,164,50,1,109,60
46.42115805882353,-63.59695535294118,15,"Potato",73,59,55,54,76,114,136,141,163,51,1,109,60
46.42115805882353,-63.59668084313726,18,"Potato",73,58,55,53,77,115,138,141,164,51,1,109,58
46.4219815882353,-63.57032790196079,16,"Potato",75,62,59,64,81,150,190,149,214,57,1,129,67
46.4219815882353,-63.570053392156865,29,"Potato",75,60,58,57,78,163,202,171,224,57,1,128,66
46.42225609803922,-63.57032790196079,16,"Potato",76,64,63,63,86,121,146,148,162,55,1,126,70
46.42225609803922,-63.570053392156865,29,"Potato",76,63,57,61,78,109,120,119,144,55,1,125,71
46.42307962745098,-63.60793574509804,13,"Potato",72,55,48,30,59,152,183,179,211,72,1,94,45
46.42307962745098,-63.60766123529412,21,"Potato",72,54,46,28,56,169,216,182,232,72,1,100,45
46.423354137254904,-63.60793574509804,26,"Potato",75,52,48,25,59,187,236,237,238,81,1,104,46
46.423354137254904,-63.60766123529412,31,"Potato",75,55,53,36,65,171,213,219,234,81,1,123,61
46.42417766666667,-63.60985731372549,25,"Potato",75,58,53,44,62,168,217,202,235,91,1,97,48
46.42417766666667,-63.60958280392157,27,"Potato",72,52,43,24,41,132,178,173,198,67,1,55,18
46.42445217647059,-63.60985731372549,16,"Potato",76,61,65,41,82,238,243,243,245,104,1,145,63
46.42445217647059,-63.60958280392157,19,"Potato",74,65,66,58,79,232,238,235,240,85,1,144,67
46.425275705882356,-63.61205339215687,12,"Potato",76,59,62,33,76,240,245,244,247,107,1,135,52
46.425275705882356,-63.611778882352944,23,"Potato",76,59,62,33,75,239,245,245,247,107,1,134,51
46.42555021568628,-63.61205339215687,24,"Potato",76,59,61,32,75,240,246,244,247,106,1,133,52
46.42555021568628,-63.611778882352944,31,"Potato",76,59,61,32,74,239,246,244,247,108,1,134,51
46.42555021568628,-63.60903378431373,35,"Potato",74,51,45,24,57,181,223,205,235,89,1,107,43
46.42555021568628,-63.60875927450981,26,"Potato",74,51,44,25,52,187,231,214,238,86,1,102,41
46.4258247254902,-63.60903378431373,25,"Potato",74,52,47,24,65,207,237,235,239,89,1,115,46
46.4258247254902,-63.60875927450981,8,"Potato",74,53,46,25,57,204,236,235,240,86,1,112,44
46.426922764705886,-63.57060241176471,32,"Potato",83,72,78,71,124,210,236,236,238,88,1,161,90
46.426922764705886,-63.57032790196079,23,"Potato",82,73,78,71,125,210,235,236,238,83,1,161,90
46.42719727450981,-63.57060241176471,25,"Potato",82,74,80,74,127,215,236,236,239,86,1,164,93
46.42719727450981,-63.57032790196079,11,"Potato",84,73,78,72,125,212,236,236,239,89,1,164,93
46.42747178431373,-63.61342594117647,27,"Wheat - Spring",75,56,56,37,72,168,209,220,229,79,1,129,60
46.42747178431373,-63.61315143137255,32,"Wheat - Spring",75,58,56,44,79,158,187,168,218,79,1,129,64
46.42774629411765,-63.61342594117647,12,"Wheat - Spring",75,57,59,37,78,196,235,236,237,72,1,133,61
46.42774629411765,-63.61315143137255,21,"Wheat - Spring",75,58,55,42,80,168,204,189,229,72,1,125,60
46.430216882352944,-63.573347509803924,32,"Timothy",75,58,64,33,82,240,246,245,248,105,1,122,46
46.43049139215687,-63.573347509803924,7,"Timothy",75,59,64,33,83,240,246,245,248,105,1,122,45
46.43049139215687,-63.573073,24,"Timothy",75,60,65,33,84,240,246,245,248,105,1,124,46
46.43076590196079,-63.573347509803924,31,"Timothy",76,59,65,34,82,240,245,244,246,98,1,121,46
46.439550215686275,-63.55413182352942,25,"Timothy",72,54,46,29,42,155,219,224,228,54,1,92,39
46.4398247254902,-63.55440633333333,33,"Timothy",79,52,41,24,35,126,189,171,195,72,1,80,34
46.4398247254902,-63.55413182352942,6,"Timothy",79,50,40,25,42,165,235,148,236,72,1,103,46
46.4398247254902,-63.553857313725494,29,"Timothy",79,54,48,31,50,188,237,235,239,72,1,122,56
46.44696198039216,-63.55193574509804,34,"Barley",74,54,44,26,46,138,191,181,211,63,1,67,28
46.44723649019608,-63.552210254901965,34,"Barley",76,53,47,27,50,157,209,224,231,65,1,80,33
46.44723649019608,-63.55193574509804,5,"Barley",74,52,42,26,46,140,180,164,197,63,1,67,26
46.44723649019608,-63.55166123529412,27,"Barley",74,52,46,26,46,143,188,194,209,63,1,66,26
46.447511000000006,-63.55193574509804,28,"Barley",71,52,46,25,53,164,217,213,235,60,1,84,35
46.44860903921569,-63.553033784313726,34,"Canola / Rapeseed",78,61,60,40,87,167,204,214,235,74,1,174,91
46.44860903921569,-63.5527592745098,23,"Canola / Rapeseed",80,73,75,92,117,158,185,185,218,64,1,173,99
46.44888354901961,-63.56456319607843,34,"Potato",73,58,58,34,73,204,237,237,240,66,1,119,49
46.44888354901961,-63.56428868627451,25,"Potato",73,58,60,34,84,235,238,238,240,66,1,125,49
46.44888354901961,-63.553033784313726,27,"Canola / Rapeseed",78,61,60,40,86,171,209,218,236,74,1,179,94
46.44888354901961,-63.5527592745098,9,"Canola / Rapeseed",80,70,72,78,110,159,192,197,228,64,1,173,98
46.449158058823535,-63.56456319607843,24,"Potato",73,56,57,32,74,212,237,236,239,72,1,116,47
46.449158058823535,-63.56428868627451,9,"Potato",73,56,60,32,81,235,238,238,240,72,1,125,45
46.449981588235296,-63.56621025490196,26,"Potato",75,57,59,35,72,220,238,240,239,87,1,123,51
46.449981588235296,-63.56593574509804,33,"Potato",75,60,59,41,71,183,227,206,236,75,1,122,56
46.45025609803922,-63.56621025490196,10,"Potato",75,55,53,32,71,197,235,235,237,76,1,123,53
46.45025609803922,-63.56593574509804,23,"Potato",76,58,58,33,65,181,235,237,237,63,1,117,54
46.4513541372549,-63.56373966666667,32,"Wheat - Spring",78,56,54,34,67,158,193,202,214,60,1,130,66
46.451628647058826,-63.56401417647059,35,"Wheat - Spring",78,61,59,44,71,156,184,179,200,59,1,156,87
46.451628647058826,-63.56373966666667,5,"Wheat - Spring",78,57,52,37,62,142,174,172,192,60,1,136,73
46.451628647058826,-63.56346515686275,26,"Wheat - Spring",78,66,63,51,76,156,184,159,198,60,1,128,72
46.45190315686275,-63.56373966666667,30,"Wheat - Spring",76,63,61,48,75,148,175,171,193,55,1,155,85
46.452452176470594,-63.57499456862745,35,"Canola / Rapeseed",75,57,58,34,74,227,238,237,239,83,1,138,60
46.45272668627451,-63.575269078431376,20,"Canola / Rapeseed",75,61,60,47,71,195,229,216,236,83,1,133,65
46.45272668627451,-63.57499456862745,11,"Canola / Rapeseed",75,56,56,33,72,208,236,236,239,83,1,136,58
46.45300119607843,-63.575269078431376,34,"Canola / Rapeseed",75,55,53,30,67,217,238,236,239,78,1,124,52
46.45300119607843,-63.57499456862745,30,"Canola / Rapeseed",75,58,58,35,74,222,238,237,240,78,1,134,58
46.45300119607843,-63.56868084313726,33,"Wheat - Spring",78,60,56,41,66,196,236,200,239,70,1,119,57
46.45300119607843,-63.568406333333336,31,"Wheat - Spring",80,64,62,46,78,215,236,230,238,71,1,121,60
46.453275705882355,-63.56868084313726,18,"Wheat - Spring",78,54,53,26,69,236,241,241,243,70,1,129,50
46.453275705882355,-63.568406333333336,13,"Wheat - Spring",80,55,59,31,71,231,240,241,241,71,1,121,49
46.454922764705884,-63.57801417647059,32,"Potato",71,55,48,40,66,169,223,203,232,70,1,124,61
46.454922764705884,-63.577739666666666,5,"Potato",72,57,51,49,65,167,197,163,227,74,1,114,59
46.454922764705884,-63.57746515686275,30,"Potato",72,54,48,26,55,195,236,215,238,74,1,102,38
46.45519727450981,-63.577739666666666,25,"Potato",73,54,52,29,59,176,231,226,236,75,1,110,43
46.45602080392157,-63.58350437254902,15,"Potato",75,62,62,50,79,203,236,235,237,79,1,139,74
46.45602080392157,-63.5832298627451,33,"Potato",74,55,52,32,57,197,237,236,238,75,1,128,59
46.45629531372549,-63.58350437254902,15,"Potato",75,59,60,37,79,228,238,239,240,80,1,137,68
46.45629531372549,-63.5832298627451,33,"Potato",75,59,55,43,65,202,237,235,238,77,1,131,64
46.456844333333336,-63.58652398039216,23,"Potato",76,56,56,30,69,234,238,238,240,73,1,128,51
46.456844333333336,-63.586249470588236,27,"Potato",76,57,57,32,73,226,238,238,240,73,1,129,55
46.45711884313726,-63.58652398039216,17,"Potato",76,60,58,39,77,187,232,234,236,73,1,141,67
46.45711884313726,-63.586249470588236,22,"Potato",76,62,62,46,78,186,221,208,235,73,1,144,67
46.45739335294118,-63.58432790196078,28,"Soybean",76,62,63,42,83,236,240,239,241,85,1,145,64
46.45739335294118,-63.58405339215687,34,"Soybean",77,62,64,43,77,236,240,239,241,86,1,143,63
46.457667862745105,-63.58432790196078,10,"Soybean",76,61,65,43,84,236,239,238,241,85,1,148,66
46.457667862745105,-63.58405339215687,22,"Soybean",77,60,63,39,85,236,240,239,241,86,1,148,67
46.45986394117647,-63.59173966666667,21,"Potato",75,59,57,38,72,186,235,228,236,65,1,121,54
46.45986394117647,-63.591465156862746,12,"Potato",75,58,57,37,74,178,218,217,235,65,1,116,51
46.460138450980395,-63.59173966666667,32,"Potato",75,58,58,34,72,198,235,236,237,68,1,121,52
46.460138450980395,-63.591465156862746,27,"Potato",75,55,52,32,70,177,216,208,235,68,1,119,51
